,player,worker,resources,time,age,round,game_id,text
3698,Grey,S,3,2021-06-02 23:04:44,III,13,7492262,Grey builds Swordsmen#Grey spends 3 resources #
3699,Purple,1,3,2021-06-02 13:42:59,III,13,7492262,Purple builds 1 stage of Eiffel Tower#Purple spends 3 resources Wonder completed #
3700,Purple,1,7,2021-06-02 13:42:45,III,13,7492262,Purple builds 1 stage of Eiffel Tower#Purple spends 7 resources #
3701,Orange,C,5,2021-06-02 12:37:40,III,13,7492262,Orange builds Cannon#Orange spends 5 resources #
3702,Orange,1,3,2021-06-02 12:37:07,III,13,7492262,Orange builds 1 stage of Transcontinental Railroad#Orange spends 3 resources #
3703,Orange,1,3,2021-06-02 12:37:01,III,13,7492262,Orange builds 1 stage of Transcontinental Railroad#Orange spends 3 resources #
3704,Grey,C,5,2021-06-02 11:18:37,III,12,7492262,Grey builds Cavalrymen#Grey spends 5 resources #
3705,Green,1,4,2021-06-01 12:09:59,II,12,7492262,Green builds 1 stage of Kremlin#Green spends 4 resources Wonder completed #
3706,Purple,C,5,2021-06-01 11:17:45,II,12,7492262,Purple builds Cannon#Purple spends 5 resources #
3707,Orange,1,3,2021-05-31 09:58:25,II,12,7492262,Orange builds 1 stage of Transcontinental Railroad#Orange spends 3 resources #
3708,Orange,C,5,2021-05-31 09:57:33,II,12,7492262,Orange builds Cannon#Orange spends 5 resources #
3709,Grey,S,3,2021-05-31 08:49:05,II,11,7492262,Grey builds Swordsmen#Grey spends 3 resources #
3710,Green,2,8,2021-05-31 07:42:36,II,11,7492262,Green builds 2 stages of Kremlin#Green spends 8 resources #
3711,Purple,1,3,2021-05-31 07:33:29,II,11,7492262,Purple builds 1 stage of Eiffel Tower#Purple spends 3 resources #
3712,Orange,K,3,2021-05-29 00:29:07,II,11,7492262,Orange builds Knights#Orange spends 3 resources #
3713,Grey,C,2,2021-05-28 23:35:12,II,10,7492262,Grey builds Cavalrymen#Grey loses 3 military resource Grey spends 2 resources #
3714,Green,3,7,2021-05-26 20:49:41,II,10,7492262,Green builds 3 stages of Great Wall#Green spends 7 resources Wonder completed #
3715,Orange,K,3,2021-05-25 23:50:26,II,10,7492262,Orange builds Knights#Orange spends 3 resources #
3716,Green,1,2,2021-05-25 23:34:34,II,9,7492262,Green builds 1 stage of Great Wall#Green spends 2 resources #
3717,Purple,A,4,2021-05-25 23:22:02,II,9,7492262,Purple builds Alchemy using Urban Growth#Purple spends 4 resources #
3718,Green,S,3,2021-05-25 16:49:22,II,8,7492262,Green builds Swordsmen#Green spends 3 resources #
3719,Purple,K,3,2021-05-25 16:41:27,II,8,7492262,Purple builds Knights#Purple spends 3 resources #
3720,Orange,I,5,2021-05-25 16:27:47,II,8,7492262,Orange builds Iron#Orange spends 5 resources #
3721,Purple,K,3,2021-05-25 14:56:52,I,7,7492262,Purple builds Knights#Purple spends 3 resources #
3722,Purple,K,1,2021-05-25 14:56:47,I,7,7492262,Purple builds Knights#Purple loses 2 military resource Purple spends 1 resource #
3723,Orange,W,2,2021-05-25 14:43:25,I,7,7492262,Orange builds Warrior#Orange spends 2 resources #
3724,Orange,W,2,2021-05-25 14:43:18,I,7,7492262,Orange builds Warrior#Orange spends 2 resources #
3725,Grey,W,2,2021-05-25 14:31:15,I,6,7492262,Grey builds Warrior#Grey spends 2 resources #
3726,Green,W,2,2021-05-25 14:28:47,I,6,7492262,Green builds Warrior#Green spends 2 resources #
3727,Green,1,2,2021-05-25 14:27:10,I,6,7492262,Green builds 1 stage of Hanging Gardens#Green spends 2 resources Wonder completed #
3728,Orange,1,4,2021-05-25 13:39:02,I,6,7492262,Orange builds 1 stage of St. Peter's Basilica#Orange spends 4 resources Wonder completed #
3729,Grey,W,2,2021-05-25 13:32:09,I,5,7492262,Grey builds Warrior#Grey spends 2 resources #
3730,Green,W,2,2021-05-25 13:06:27,I,5,7492262,Green builds Warrior#Green spends 2 resources #
3731,Green,1,2,2021-05-25 13:06:23,I,5,7492262,Green builds 1 stage of Hanging Gardens#Green spends 2 resources #
3732,Purple,W,2,2021-05-25 09:23:06,I,5,7492262,Purple builds Warrior#Purple spends 2 resources #
3733,Purple,1,1,2021-05-25 09:22:46,I,5,7492262,Purple builds 1 stage of Pyramids#Purple spends 1 resource Wonder completed #
3734,Purple,1,2,2021-05-25 09:22:37,I,5,7492262,Purple builds 1 stage of Pyramids#Purple spends 2 resources #
3735,Purple,1,3,2021-05-25 09:22:32,I,5,7492262,Purple builds 1 stage of Pyramids#Purple spends 3 resources #
3736,Orange,1,4,2021-05-25 08:24:27,I,5,7492262,Orange builds 1 stage of St. Peter's Basilica#Orange spends 4 resources #
3737,Grey,W,2,2021-05-24 22:53:07,I,4,7492262,Grey builds Warrior#Grey spends 2 resources #
3738,Grey,1,3,2021-05-24 22:52:20,I,4,7492262,Grey builds 1 stage of Colossus#Grey spends 3 resources Wonder completed #
3739,Green,1,2,2021-05-24 22:46:05,I,4,7492262,Green builds 1 stage of Hanging Gardens#Green spends 2 resources #
3740,Orange,B,1,2021-05-24 21:56:27,I,4,7492262,Orange builds Bronze#Orange spends 1 resource #
3741,Purple,W,2,2021-05-24 15:41:18,I,4,7492262,Purple builds Warrior#Purple spends 2 resources #
3742,Orange,R,3,2021-05-24 12:49:08,I,4,7492262,Orange builds Religion#Orange spends 3 resources #
3743,Orange,1,1,2021-05-24 12:48:09,I,4,7492262,Orange builds 1 stage of Library of Alexandria#Orange spends 1 resource Wonder completed #
3744,Grey,B,2,2021-05-24 12:03:15,I,3,7492262,Grey builds Bronze#Grey spends 2 resources #
3745,Green,P,3,2021-05-24 11:50:15,I,3,7492262,Green builds Philosophy#Green spends 3 resources #
3746,Purple,P,3,2021-05-24 11:42:26,I,3,7492262,Purple builds Philosophy#Purple spends 3 resources #
3747,Orange,1,1,2021-05-24 11:39:59,I,3,7492262,Orange builds 1 stage of Library of Alexandria#Orange spends 1 resource #
3748,Grey,P,2,2021-05-23 20:54:33,I,2,7492262,Grey builds Philosophy using Urban Growth#Grey spends 2 resources #
3749,Green,B,2,2021-05-21 17:43:35,I,2,7492262,Green builds Bronze#Green spends 2 resources #
3750,Purple,B,2,2021-05-21 15:57:30,I,2,7492262,Purple builds Bronze#Purple spends 2 resources #
3751,Orange,B,2,2021-05-21 15:23:20,I,2,7492262,Orange builds Bronze#Orange spends 2 resources #
3752,Grey,T,5,2021-06-15 14:03:43,IV,17,7492705,Grey builds Theology#Grey spends 5 resources #
3753,Grey,M,11,2021-06-15 14:03:27,IV,17,7492705,Grey builds Movies#Grey spends 11 resources #
3754,Grey,M,7,2021-06-15 14:03:21,IV,17,7492705,Grey builds Movies using Urban Growth#Grey spends 7 resources #
3755,Green,R,3,2021-06-15 11:27:41,IV,17,7492705,Green builds Religion#Green spends 3 resources #
3756,Green,M,9,2021-06-15 11:26:48,IV,17,7492705,Green builds Movies#Green spends 9 resources #
3757,Orange,P,3,2021-06-15 10:24:53,IV,17,7492705,Orange builds Philosophy#Orange spends 3 resources #
3758,Orange,O,6,2021-06-15 10:24:39,IV,17,7492705,Orange builds Opera#Orange spends 6 resources #
3759,Grey,M,11,2021-06-15 09:38:36,III,16,7492705,Grey builds Multimedia#Grey spends 11 resources #
3760,Green,S,6,2021-06-15 07:26:18,III,16,7492705,Green builds Scientific Method#Green spends 6 resources #
3761,Purple,R,3,2021-06-15 07:23:34,III,16,7492705,Purple builds Religion#Purple spends 3 resources #
3762,Orange,B,2,2021-06-15 07:04:02,III,16,7492705,Orange builds Bronze#Orange spends 2 resources #
3763,Orange,B,2,2021-06-15 07:03:37,III,16,7492705,Orange builds Bronze#Orange spends 2 resources #
3764,Grey,M,11,2021-06-14 23:48:47,III,15,7492705,Grey builds Multimedia#Grey spends 11 resources #
3765,Green,R,3,2021-06-14 23:37:12,III,15,7492705,Green builds Religion#Green spends 3 resources #
3766,Purple,P,3,2021-06-14 23:19:37,III,15,7492705,Purple builds Printing Press#Purple spends 3 resources #
3767,Orange,O,8,2021-06-14 23:15:35,III,15,7492705,Orange builds Opera#Orange spends 8 resources #
3768,Grey,T,5,2021-06-14 23:04:22,III,14,7492705,Grey builds Theology#Grey spends 5 resources #
3769,Green,R,3,2021-06-14 22:55:27,III,14,7492705,Green builds Religion#Green spends 3 resources #
3770,Green,A,2,2021-06-14 22:45:43,III,14,7492705,Green builds Agriculture#Green spends 2 resources #
3771,Orange,S,3,2021-06-14 22:31:29,III,14,7492705,Orange builds Swordsmen#Orange spends 3 resources #
3772,Grey,1,4,2021-06-14 22:29:17,III,13,7492705,Grey builds 1 stage of Kremlin#Grey spends 4 resources Wonder completed #
3773,Grey,1,4,2021-06-14 22:29:13,III,13,7492705,Grey builds 1 stage of Kremlin#Grey spends 4 resources #
3774,Grey,1,4,2021-06-14 22:29:05,III,13,7492705,Grey builds 1 stage of Kremlin#Grey spends 4 resources #
3775,Green,3,8,2021-06-14 18:40:43,III,13,7492705,Green builds 3 stages of Ocean Liner#Green spends 8 resources Wonder completed #
3776,Purple,T,5,2021-06-14 17:10:02,III,13,7492705,Purple builds Theology#Purple spends 5 resources #
3777,Grey,K,3,2021-06-14 13:44:52,III,12,7492705,Grey builds Knights#Grey spends 3 resources #
3778,Green,W,2,2021-06-14 08:59:20,II,12,7492705,Green builds Warrior#Green spends 2 resources #
3779,Green,C,5,2021-06-14 08:59:11,II,12,7492705,Green builds Cannon#Green spends 5 resources #
3780,Orange,C,4,2021-06-13 09:34:40,II,12,7492705,Orange builds Cannon#Orange spends 4 resources Orange spends 1 food #
3781,Green,C,5,2021-06-11 09:28:11,II,11,7492705,Green builds Cannon#Green spends 5 resources #
3782,Orange,S,3,2021-06-11 07:23:42,II,11,7492705,Orange builds Swordsmen#Orange spends 3 resources #
3783,Green,I,5,2021-06-11 03:39:56,II,10,7492705,Green builds Iron#Green spends 5 resources #
3784,Purple,W,2,2021-06-09 17:09:28,II,9,7492705,Purple builds Warrior#Purple spends 2 resources #
3785,Purple,K,3,2021-06-09 17:07:11,II,9,7492705,Purple builds Knights#Purple spends 3 resources #
3786,Grey,K,1,2021-06-09 16:38:53,II,8,7492705,Grey builds Knights#Grey loses 2 military resource Grey spends 1 resource #
3787,Green,W,2,2021-06-09 15:45:14,II,8,7492705,Green builds Warrior#Green spends 2 resources #
3788,Orange,1,3,2021-06-09 12:39:12,II,8,7492705,Orange builds 1 stage of St. Peter's Basilica#Orange spends 3 resources Orange spends 1 food Wonder completed #
3789,Green,1,2,2021-06-09 11:07:52,II,7,7492705,Green builds 1 stage of Taj Mahal#Green spends 2 resources Wonder completed #
3790,Green,1,4,2021-06-09 11:07:45,II,7,7492705,Green builds 1 stage of Taj Mahal#Green spends 4 resources #
3791,Green,1,2,2021-06-09 11:07:36,II,7,7492705,Green builds 1 stage of Taj Mahal#Green spends 2 resources #
3792,Purple,P,3,2021-06-08 22:03:42,II,7,7492705,Purple builds Printing Press#Purple spends 3 resources #
3793,Orange,S,3,2021-06-08 19:57:10,I,7,7492705,Orange builds Swordsmen#Orange spends 3 resources #
3794,Grey,A,6,2021-06-08 15:52:05,I,6,7492705,Grey builds Alchemy#Grey spends 6 resources #
3795,Orange,1,4,2021-06-08 14:46:52,I,6,7492705,Orange builds 1 stage of St. Peter's Basilica#Orange spends 4 resources #
3796,Green,W,2,2021-06-08 06:09:58,I,5,7492705,Green builds Warrior#Green spends 2 resources #
3797,Green,1,1,2021-06-08 06:09:29,I,5,7492705,Green builds 1 stage of Pyramids#Green spends 1 resource Wonder completed #
3798,Green,1,2,2021-06-08 06:09:23,I,5,7492705,Green builds 1 stage of Pyramids#Green spends 2 resources #
3799,Green,1,3,2021-06-08 06:09:16,I,5,7492705,Green builds 1 stage of Pyramids#Green spends 3 resources #
3800,Purple,1,2,2021-06-07 17:06:13,I,5,7492705,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources Wonder completed #
3801,Purple,1,2,2021-06-07 17:06:06,I,5,7492705,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources #
3802,Purple,1,2,2021-06-07 17:05:54,I,5,7492705,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources #
3803,Orange,S,3,2021-06-07 16:36:37,I,5,7492705,Orange builds Swordsmen#Orange spends 3 resources #
3804,Grey,W,2,2021-06-07 16:17:39,I,4,7492705,Grey builds Warrior#Grey spends 2 resources #
3805,Grey,1,1,2021-06-07 16:13:02,I,4,7492705,Grey builds 1 stage of Library of Alexandria#Grey spends 1 resource Wonder completed #
3806,Grey,1,4,2021-06-07 16:12:58,I,4,7492705,Grey builds 1 stage of Library of Alexandria#Grey spends 4 resources #
3807,Grey,1,1,2021-06-07 16:12:54,I,4,7492705,Grey builds 1 stage of Library of Alexandria#Grey spends 1 resource #
3808,Green,W,2,2021-06-07 16:05:59,I,4,7492705,Green builds Warrior#Green spends 2 resources #
3809,Green,W,2,2021-06-07 16:05:53,I,4,7492705,Green builds Warrior#Green spends 2 resources #
3810,Purple,K,3,2021-06-07 14:56:26,I,4,7492705,Purple builds Knights#Purple spends 3 resources #
3811,Orange,1,3,2021-06-07 14:45:49,I,4,7492705,Orange builds 1 stage of Universitas Carolina#Orange spends 3 resources #
3812,Purple,P,2,2021-06-07 12:40:38,I,3,7492705,Purple builds Philosophy using Urban Growth#Purple spends 2 resources #
3813,Orange,P,2,2021-06-07 11:39:19,I,3,7492705,Orange builds Philosophy using Urban Growth#Orange spends 2 resources #
3814,Grey,B,2,2021-06-07 09:55:40,I,2,7492705,Grey builds Bronze#Grey spends 2 resources #
3815,Purple,B,1,2021-06-07 08:17:28,I,2,7492705,Purple builds Bronze using Rich Land#Purple spends 1 resource #
3816,Orange,B,2,2021-06-07 07:33:49,I,2,7492705,Orange builds Bronze#Orange spends 2 resources #
3817,Grey,1,4,2021-06-26 14:55:34,IV,18,7493040,Grey builds 1 stage of Fast Food Chains#Grey spends 4 resources Wonder completed Grey scores 19 culture #
3818,Grey,1,4,2021-06-26 14:35:13,IV,18,7493040,Grey builds 1 stage of Fast Food Chains#Grey spends 4 resources #
3819,Grey,1,4,2021-06-26 14:35:04,IV,18,7493040,Grey builds 1 stage of Fast Food Chains#Grey spends 4 resources #
3820,Green,1,2,2021-06-26 08:51:05,IV,18,7493040,Green builds 1 stage of Internet#Green spends 2 resources Wonder completed Green scores 8 culture #
3821,Green,1,3,2021-06-26 08:50:56,IV,18,7493040,Green builds 1 stage of Internet#Green spends 3 resources #
3822,Green,1,4,2021-06-26 08:50:46,IV,18,7493040,Green builds 1 stage of Internet#Green spends 4 resources #
3823,Purple,C,8,2021-06-25 21:28:10,IV,18,7493040,Purple builds Computers#Purple spends 8 resources #
3824,Orange,O,8,2021-06-25 21:07:49,IV,18,7493040,Orange builds Opera#Orange spends 8 resources #
3825,Orange,1,4,2021-06-25 21:07:26,IV,18,7493040,Orange builds 1 stage of First Space Flight#Orange spends 4 resources #
3826,Orange,1,2,2021-06-25 21:07:03,IV,18,7493040,Orange builds 1 stage of First Space Flight#Orange spends 2 resources #
3827,Orange,1,1,2021-06-25 21:06:58,IV,18,7493040,Orange builds 1 stage of First Space Flight#Orange spends 1 resource #
3828,Grey,1,4,2021-06-25 20:56:14,IV,17,7493040,Grey builds 1 stage of Fast Food Chains#Grey spends 4 resources #
3829,Grey,C,5,2021-06-25 20:55:57,IV,17,7493040,Grey builds Cannon#Grey spends 5 resources #
3830,Grey,R,3,2021-06-25 20:55:28,IV,17,7493040,Grey builds Religion#Grey spends 3 resources #
3831,Green,1,3,2021-06-25 20:30:49,IV,17,7493040,Green builds 1 stage of Internet#Green spends 3 resources #
3832,Green,1,2,2021-06-25 20:30:42,IV,17,7493040,Green builds 1 stage of Internet#Green spends 2 resources #
3833,Purple,M,8,2021-06-25 17:39:02,III,17,7493040,Purple builds Movies#Purple spends 8 resources #
3834,Purple,M,8,2021-06-25 17:37:20,III,17,7493040,Purple builds Movies#Purple spends 8 resources #
3835,Green,R,3,2021-06-25 17:06:07,III,16,7493040,Green builds Religion#Green spends 3 resources #
3836,Purple,S,6,2021-06-25 16:16:58,III,16,7493040,Purple builds Selective Breeding#Purple spends 6 resources #
3837,Purple,M,4,2021-06-25 16:16:46,III,16,7493040,Purple builds Movies using Urban Growth#Purple spends 4 resources #
3838,Orange,O,4,2021-06-25 16:06:37,III,16,7493040,Orange builds Opera using Urban Growth#Orange spends 4 resources #
3839,Purple,R,7,2021-06-25 15:21:15,III,15,7493040,Purple builds Rockets#Purple spends 7 resources #
3840,Orange,C,5,2021-06-25 15:13:53,III,15,7493040,Orange builds Cannon#Orange spends 5 resources #
3841,Grey,1,3,2021-06-25 14:59:01,III,14,7493040,Grey builds 1 stage of Transcontinental Railroad#Grey spends 3 resources Wonder completed #
3842,Grey,1,3,2021-06-25 14:58:53,III,14,7493040,Grey builds 1 stage of Transcontinental Railroad#Grey spends 3 resources #
3843,Grey,1,3,2021-06-25 14:58:45,III,14,7493040,Grey builds 1 stage of Transcontinental Railroad#Grey spends 3 resources #
3844,Grey,1,3,2021-06-25 14:58:38,III,14,7493040,Grey builds 1 stage of Transcontinental Railroad#Grey spends 3 resources #
3845,Purple,R,1,2021-06-25 14:30:48,III,14,7493040,Purple builds Rockets#Purple loses 6 military resource Purple spends 1 resource #
3846,Purple,3,8,2021-06-25 14:30:18,III,14,7493040,Purple builds 3 stages of Ocean Liner#Purple spends 8 resources Wonder completed #
3847,Grey,C,5,2021-06-25 14:12:06,III,13,7493040,Grey builds Cannon#Grey spends 5 resources #
3848,Grey,S,5,2021-06-25 14:11:36,III,13,7493040,Grey builds Scientific Method using Urban Growth#Grey spends 5 resources #
3849,Green,P,3,2021-06-25 13:22:44,III,13,7493040,Green builds Philosophy#Green spends 3 resources #
3850,Orange,A,6,2021-06-25 08:14:09,III,13,7493040,Orange builds Alchemy#Orange spends 6 resources #
3851,Orange,C,5,2021-06-25 08:13:36,III,13,7493040,Orange builds Cannon#Orange spends 5 resources #
3852,Green,A,6,2021-06-24 09:44:47,II,12,7493040,Green builds Alchemy#Green spends 6 resources #
3853,Orange,A,6,2021-06-24 06:43:27,II,12,7493040,Orange builds Alchemy#Orange spends 6 resources #
3854,Orange,K,3,2021-06-23 18:52:33,II,11,7493040,Orange builds Knights#Orange spends 3 resources #
3855,Grey,S,3,2021-06-22 22:51:39,II,9,7493040,Grey builds Swordsmen#Grey spends 3 resources #
3856,Green,W,1,2021-06-22 20:19:38,II,9,7493040,Green builds Warrior#Green loses 1 military resource Green spends 1 resource #
3857,Green,1,4,2021-06-22 20:04:36,II,9,7493040,Green builds 1 stage of St. Peter's Basilica#Green spends 4 resources #
3858,Purple,T,5,2021-06-22 19:59:14,II,9,7493040,Purple builds Team Sports#Purple spends 5 resources #
3859,Grey,1,2,2021-06-22 14:40:39,II,8,7493040,Grey builds 1 stage of Great Wall#Grey spends 2 resources Wonder completed #
3860,Grey,1,3,2021-06-22 14:40:32,II,8,7493040,Grey builds 1 stage of Great Wall#Grey spends 3 resources #
3861,Green,W,2,2021-06-22 13:35:47,II,8,7493040,Green builds Warrior#Green spends 2 resources #
3862,Grey,W,2,2021-06-22 09:16:58,II,7,7493040,Grey builds Warrior#Grey spends 2 resources #
3863,Orange,K,3,2021-06-21 21:44:14,I,7,7493040,Orange builds Knights#Orange spends 3 resources #
3864,Grey,S,3,2021-06-21 21:37:33,I,6,7493040,Grey builds Swordsmen#Grey spends 3 resources #
3865,Grey,1,2,2021-06-21 21:36:42,I,6,7493040,Grey builds 1 stage of Great Wall#Grey spends 2 resources #
3866,Green,W,2,2021-06-21 19:37:58,I,6,7493040,Green builds Warrior#Green spends 2 resources #
3867,Orange,K,3,2021-06-21 14:04:22,I,6,7493040,Orange builds Knights#Orange spends 3 resources #
3868,Grey,P,3,2021-06-21 13:14:01,I,5,7493040,Grey builds Printing Press#Grey spends 3 resources #
3869,Green,1,1,2021-06-21 12:58:54,I,5,7493040,Green builds 1 stage of Pyramids#Green spends 1 resource Wonder completed #
3870,Green,W,2,2021-06-21 12:58:49,I,5,7493040,Green builds Warrior#Green spends 2 resources #
3871,Purple,W,2,2021-06-21 12:55:00,I,5,7493040,Purple builds Warrior#Purple spends 2 resources #
