,player,event_age,time,age,round,game_id,text
818,Purple,3,2020-08-24 11:11:12,III,14,7480887,Purple plays event#Purple scores 3 culture Current event: II / Wealthy Territory 9 resources #
819,Green,2,2020-08-24 10:26:55,III,13,7480887,"Green plays event#Green scores 2 culture Current event: I / Border Conflict The weakest civilization must destroy one of its own urban building, farm, or mine. The strongest civilization gains 3 resources. Grey produces 3 resources Orange must destroy a mine, farm or urban building #"
820,Orange,2,2020-08-24 08:55:33,III,13,7480887,Orange plays event#Orange scores 2 culture Future events are now current events. Current event: II / Prosperity Each civilization gains 1 food for each of its happy faces (max 8). Orange produces 6 food Purple produces 2 food Green produces 2 food Grey produces 5 food #
821,Green,2,2020-08-24 07:53:48,III,12,7480887,"Green plays event#Green scores 2 culture Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return them to your yellow bank). Green loses 1 population #"
822,Grey,2,2020-08-23 21:34:00,II,11,7480887,Grey plays event#Grey scores 2 culture Current event: I / Uncertain Borders The strongest civilization takes 1 yellow token from the weakest civilization's yellow bank. Purple gets 1 yellow token Orange loses 1 yellow token #
823,Grey,1,2020-08-22 17:01:44,II,10,7480887,Grey plays event#Grey scores 1 culture Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 3 culture Purple scores 4 culture Green scores 1 culture Grey scores 3 culture #
824,Green,2,2020-08-22 10:35:53,II,10,7480887,Green plays event#Green scores 2 culture Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to the amount of science it produces. Orange scores 6 science Purple scores 4 science Green scores 4 science Grey scores 3 science #
825,Purple,2,2020-08-21 11:35:22,II,10,7480887,Purple plays event#Purple scores 2 culture Current event: I / Vast Territory 3 food #
826,Green,2,2020-08-21 09:24:05,II,9,7480887,Green plays event#Green scores 2 culture Future events are now current events. Current event: I / Historic Territory 6 culture #
827,Purple,2,2020-08-20 22:29:22,II,9,7480887,Purple plays event#Purple scores 2 culture Current event: I / Good Harvest Each civilization produces food immediately. Ignore corruption and consumption. Orange produces 2 food Purple produces 3 food Green produces 2 food Grey produces 2 food #
828,Grey,1,2020-08-20 22:01:23,II,8,7480887,Grey plays event#Grey scores 1 culture Current event: I / Immigration All civilizations with the most happy faces gain 1 population. Orange receives a new immigrant #
829,Purple,1,2020-08-20 15:28:44,I,7,7480887,Purple plays event#Purple scores 1 culture Current event: I / Rebellion Each civlization immediately spends 2 civil actions (without effect) per discontent worker. #
830,Green,1,2020-08-20 14:35:21,I,6,7480887,Green plays event#Green scores 1 culture Current event: I / Inhabited Territory Increase population by 1 #
831,Purple,1,2020-08-20 14:31:26,I,6,7480887,Purple plays event#Purple scores 1 culture Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 5 resources Purple produces 2 resources Green produces 3 resources Grey produces 3 resources #
832,Orange,1,2020-08-20 14:02:49,I,6,7480887,"Orange plays event#Orange scores 1 culture Future events are now current events. Current event: A / Development of Civilization Immediately, each civilization may either: increase its population; or build a farm, mine or urban building; or develop a technology. It costs 1 food or 1 resource or 1 science less than usual. #"
833,Grey,1,2020-08-20 12:07:24,I,5,7480887,Grey plays event#Grey scores 1 culture Current event: A / Development of Markets Each civilization gains 2 resources or 2 food (player's choice). #
834,Green,1,2020-08-20 12:02:35,I,5,7480887,Green plays event#Green scores 1 culture Current event: A / Development of Politics Each player draws 3 military cards. Orange draws 3 military cards Purple draws 3 military cards Green draws 3 military cards Grey draws 3 military cards #
835,Green,1,2020-08-19 18:47:01,I,4,7480887,Green plays event#Green scores 1 culture Current event: A / Development of Crafts Each civilization gains 2 resources. Orange produces 2 resources Purple produces 2 resources Green produces 2 resources Grey produces 2 resources #
836,Orange,1,2020-08-19 16:41:05,I,4,7480887,Orange plays event#Orange scores 1 culture Current event: A / Development of Warfare Each player with an unused worker may immediately build a Warrior unit for free. #
837,Purple,1,2020-08-19 16:07:33,I,3,7480887,Purple plays event#Purple scores 1 culture Current event: A / Development of Science Each civilization scores 2 science. #
838,Green,3,2020-09-01 11:09:27,IV,17,7481117,Green plays event#Green scores 3 culture Current event: II / Crime Wave The two weakest civilizations lose 3 culture and return 1 blue token to the box. Orange loses 3 culture and 1 blue token Green loses 3 culture and 1 blue token #
839,Orange,3,2020-09-01 09:35:37,IV,17,7481117,Orange plays event#Orange scores 3 culture Current event: II / Economic Progress Each player produces immediately: Evaluate corruption. Produce food. Evaluate consumption. Produce resources. Orange produces : 0 food - consumption: 2 Orange produces : 6 resources Purple produces : 0 food - consumption: 3 Purple produces : 4 resources Green produces : -1 food - consumption: 4 Green produces : 2 resources #
840,Green,3,2020-08-31 21:08:35,III,14,7481117,Green plays event#Green scores 3 culture Current event: II / Ravages of Time Each player chooses one of his or her completed wonder from Age A or I and turns it face down. These wonders lose their effects and produce 2 culture instead. The Colossus crumbles Purple must choose a wonder to ravage Green must choose a wonder to ravage #
841,Purple,2,2020-08-31 19:57:50,III,14,7481117,Purple plays event#Purple scores 2 culture Current event: II / Strategic Territory 5 military cards #
842,Orange,2,2020-08-31 17:08:29,III,14,7481117,Orange plays event#Orange scores 2 culture Future events are now current events. Current event: II / Wealthy Territory 9 resources #
843,Purple,2,2020-08-31 16:21:46,III,14,7481117,"Purple plays event#Purple scores 2 culture Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. All civilizations with the most discontent workers also returns 1 blue token to the box. If no one has discontent workers, this event has no effect. Grey loses 16 culture Grey loses 1 blue token #"
844,Purple,2,2020-08-31 13:21:06,III,13,7481117,Purple plays event#Purple scores 2 culture Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 3 culture Purple scores 4 culture Green scores 4 culture Grey scores 1 culture #
845,Orange,2,2020-08-31 11:27:16,II,12,7481117,Orange plays event#Orange scores 2 culture Current event: I / Uncertain Borders The strongest civilization takes 1 yellow token from the weakest civilization's yellow bank. Orange gets 1 yellow token Green loses 1 yellow token #
846,Orange,2,2020-08-27 19:31:49,II,10,7481117,Orange plays event#Orange scores 2 culture Current event: I / Developed Territory 3 science #
847,Orange,2,2020-08-26 16:50:09,II,9,7481117,Orange plays event#Orange scores 2 culture Current event: I / Pestilence Each civilization loses 1 population. #
848,Green,2,2020-08-26 14:54:34,II,8,7481117,Green plays event#Green scores 2 culture Future events are now current events. Current event: I / Vast Territory 3 food #
849,Purple,2,2020-08-26 14:51:25,II,8,7481117,Purple plays event#Purple scores 2 culture Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to the amount of science it produces. Orange scores 2 science Purple scores 3 science Green scores 1 science Grey scores 2 science #
850,Orange,1,2020-08-26 14:48:21,II,8,7481117,Orange plays event#Orange scores 1 culture Current event: I / Foray Each of the two strongest civilizations gains a total of 3 resources and/or food. Orange and Green each produce 3 resources and/or food Green choses first #
851,Green,1,2020-08-26 14:40:42,II,7,7481117,Green plays event#Green scores 1 culture Current event: I / Rebellion Each civlization immediately spends 2 civil actions (without effect) per discontent worker. Orange loses 2 civil actions on his next turn Green loses 2 civil actions on his next turn Grey loses 6 civil actions on his next turn #
852,Green,1,2020-08-26 14:23:50,I,6,7481117,Green plays event#Green scores 1 culture Current event: I / Immigration All civilizations with the most happy faces gain 1 population. Purple receives a new immigrant #
853,Purple,1,2020-08-26 14:21:30,I,6,7481117,Purple plays event#Purple scores 1 culture Current event: I / Rats Each civilization loses all stored food. Orange loses 3 food. Purple loses 3 food. Green loses 1 food. Grey loses 2 food. #
854,Purple,1,2020-08-26 13:50:38,I,5,7481117,Purple plays event#Purple scores 1 culture Future events are now current events. Current event: A / Development of Settlement Each civilization gains 1 population. #
855,Orange,1,2020-08-25 21:17:47,I,5,7481117,Orange plays event#Orange scores 1 culture Current event: A / Development of Markets Each civilization gains 2 resources or 2 food (player's choice). #
856,Purple,1,2020-08-25 14:14:31,I,4,7481117,Purple plays event#Purple scores 1 culture Current event: A / Development of Crafts Each civilization gains 2 resources. Orange produces 2 resources Purple produces 2 resources Green produces 2 resources Grey produces 2 resources #
857,Orange,1,2020-08-25 14:12:18,I,4,7481117,Orange plays event#Orange scores 1 culture Current event: A / Development of Politics Each player draws 3 military cards. Orange draws 3 military cards Purple draws 3 military cards Green draws 3 military cards Grey draws 3 military cards #
858,Purple,1,2020-08-25 11:05:37,I,3,7481117,Purple plays event#Purple scores 1 culture Current event: A / Development of Agriculture Each civilization gains 2 food. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 2 food #
859,Orange,1,2020-08-25 11:03:15,I,3,7481117,Orange plays event#Orange scores 1 culture Current event: A / Development of Trade Routes Each civilization scores 1 science and gains 1 resource and 1 food. #
860,Grey,3,2020-09-10 09:49:32,IV,18,7481459,"Grey plays event#Grey scores 3 culture Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return to yellow bank). #"
861,Green,3,2020-09-10 08:51:02,III,18,7481459,Green plays event#Green scores 3 culture Current event: II / Economic Progress Each player's mines and farms produce immediately. Do not ignore consumption and corruption. Orange produces : 4 food - consumption: 2 Orange produces : 2 resources - corruption: 4 Purple produces : 3 food - consumption: 3 Purple produces : 4 resources Green produces : 4 food - consumption: 1 Green produces : 4 resources - corruption: 4 Grey produces : 1 food - consumption: 2 Grey produces : 7 resources - corruption: 2 #
