,player,culture_gen,culture,time,age,round,game_id,text
4540,Purple,5,14,2020-05-14 22:10:37,II,12,7475368,End turn#Purple scores: 5 culture (now 14) 4 science (now 5) 1 food - consumption: 2 (now 2) 6 resources (now 6) Purple draws 1 military card #
4541,Orange,6,41,2020-05-14 19:56:13,II,12,7475368,End turn#Orange scores: 6 culture (now 41) 6 science (now 13) 4 food - consumption: 2 (now 6) 8 resources (now 10) Orange draws 2 military cards #
4542,Grey,1,15,2020-05-14 17:44:40,II,11,7475368,End turn#Grey scores: 1 culture (now 15) 8 science (now 8) 2 food - consumption: 2 (now 4) 6 resources (now 10) Grey draws 1 military card #
4543,Green,6,49,2020-05-14 16:27:41,II,11,7475368,End turn#Green scores: 6 culture (now 49) 5 science (now 6) 2 food - consumption: 1 (now 2) 4 resources (now 4) Green draws 3 military cards #
4544,Purple,1,9,2020-05-14 15:22:56,II,11,7475368,End turn#Purple scores: 1 culture (now 9) 4 science (now 11) 1 food - consumption: 2 (now 1) 6 resources (now 6) Purple draws 3 military cards #
4545,Orange,6,33,2020-05-14 15:15:48,II,11,7475368,End turn#Orange scores: 6 culture (now 33) 7 science (now 8) 3 food - consumption: 3 (now 3) 6 resources (now 9) Orange draws 3 military cards #
4546,Grey,1,14,2020-05-14 14:56:08,II,10,7475368,End turn#Grey scores: 1 culture (now 14) 4 science (now 4) 2 food - consumption: 2 (now 2) 6 resources (now 7) Grey draws 2 military cards #
4547,Green,6,43,2020-05-14 14:07:40,II,10,7475368,End turn#Green scores: 6 culture (now 43) 3 science (now 4) 2 food - consumption: 1 (now 3) 4 resources (now 5) #
4548,Purple,1,6,2020-05-14 13:54:36,II,10,7475368,End turn#Purple scores: 1 culture (now 6) 4 science (now 15) 0 food - consumption: 2 (now 0) 6 resources (now 7) Purple draws 2 military cards #
4549,Orange,5,25,2020-05-14 13:02:37,II,10,7475368,End turn#Orange scores: 5 culture (now 25) 3 science (now 7) 4 food - consumption: 2 (now 4) 6 resources (now 11) Orange draws 3 military cards #
4550,Grey,1,13,2020-05-14 12:35:42,II,9,7475368,End turn#Grey scores: 1 culture (now 13) 4 science (now 4) 3 food - consumption: 1 (now 3) 5 resources (now 6) Grey draws 1 military card #
4551,Green,6,34,2020-05-14 11:17:33,II,9,7475368,End turn#Green scores: 6 culture (now 34) 2 science (now 4) 1 food - consumption: 2 (now 1) 4 resources (now 4) #
4552,Purple,1,5,2020-05-13 22:11:35,II,9,7475368,End turn#Purple scores: 1 culture (now 5) 4 science (now 11) 0 food - consumption: 2 (now 0) 5 resources (now 7) Purple draws 2 military cards #
4553,Orange,5,20,2020-05-13 14:19:14,II,9,7475368,End turn#Orange scores: 5 culture (now 20) 3 science (now 7) 3 food - consumption: 3 (now 7) 4 resources (now 6) Orange draws 1 military card #
4554,Grey,1,12,2020-05-13 14:01:16,II,8,7475368,End turn#Grey scores: 1 culture (now 12) 4 science (now 5) 1 food - consumption: 1 (now 3) 5 resources (now 6) #
4555,Green,6,26,2020-05-13 12:13:42,II,8,7475368,End turn#Green scores: 6 culture (now 26) 2 science (now 8) 1 food - consumption: 2 (now 3) 5 resources (now 8) Green draws 2 military cards #
4556,Purple,1,3,2020-05-12 17:13:43,II,8,7475368,End turn#Purple scores: 1 culture (now 3) 4 science (now 7) 0 food - consumption: 2 (now 1) 4 resources (now 6) #
4557,Orange,5,15,2020-05-12 17:07:07,II,8,7475368,End turn#Orange scores: 5 culture (now 15) 2 science (now 4) 4 food - consumption: 2 (now 13) 4 resources (now 4) Orange draws 3 military cards #
4558,Grey,1,10,2020-05-12 17:00:27,I,7,7475368,End turn#Grey scores: 1 culture (now 10) 4 science (now 8) 1 food - consumption: 1 (now 3) 3 resources (now 4) Grey draws 2 military cards #
4559,Green,5,20,2020-05-12 16:52:49,I,7,7475368,End turn#Green scores: 5 culture (now 20) 2 science (now 6) 2 food - consumption: 1 (now 2) 5 resources (now 6) Green draws 1 military card #
4560,Purple,1,2,2020-05-12 16:42:15,I,7,7475368,End turn#Purple scores: 1 culture (now 2) 4 science (now 8) 1 food - consumption: 1 (now 2) 4 resources (now 4) NO MILITARY CARDS LEFT. DISCARD PILE HAS BEEN RESHUFFLED. Purple draws 2 military cards #
4561,Orange,3,9,2020-05-12 16:07:44,I,7,7475368,End turn#Orange scores: 3 culture (now 9) 2 science (now 10) 4 food - consumption: 2 (now 4) 4 resources (now 7) Orange draws 3 military cards #
4562,Grey,0,9,2020-05-12 15:44:18,I,6,7475368,End turn#Grey scores: 0 culture (now 9) 2 science (now 10) 1 food - consumption: 1 (now 2) 3 resources (now 6) Grey draws 1 military card #
4563,Green,5,15,2020-05-12 15:30:10,I,6,7475368,End turn#Green scores: 5 culture (now 15) 2 science (now 7) 1 food - consumption: 1 (now 3) 5 resources (now 5) Green draws 2 military cards #
4564,Purple,0,1,2020-05-12 15:25:31,I,6,7475368,End turn#Purple scores: 0 culture (now 1) 4 science (now 6) 1 food - consumption: 1 (now 1) 4 resources (now 5) Purple draws 1 military card #
4565,Orange,2,5,2020-05-12 15:15:43,I,6,7475368,End turn#Orange scores: 2 culture (now 5) 2 science (now 8) 2 food - consumption: 1 (now 4) 4 resources (now 8) Orange draws 1 military card #
4566,Grey,0,2,2020-05-12 15:00:40,I,5,7475368,End turn#Grey scores: 0 culture (now 2) 2 science (now 8) 1 food - consumption: 1 (now 1) 3 resources (now 4) Grey draws 1 military card #
4567,Green,2,6,2020-05-12 14:36:56,I,5,7475368,End turn#Green scores: 2 culture (now 6) 2 science (now 5) 1 food - consumption: 1 (now 2) 4 resources (now 5) #
4568,Purple,0,3,2020-05-12 13:50:44,I,5,7475368,End turn#Purple scores: 0 culture (now 3) 4 science (now 7) 1 food - consumption: 1 (now 4) 3 resources (now 3) Purple draws 2 military cards #
4569,Orange,1,3,2020-05-12 11:33:35,I,5,7475368,End turn#Orange scores: 1 culture (now 3) 2 science (now 6) 2 food - consumption: 1 (now 2) 4 resources (now 6) #
4570,Grey,0,1,2020-05-12 10:58:41,I,4,7475368,End turn#Grey scores: 0 culture (now 1) 2 science (now 6) 1 food - consumption: 1 (now 3) 3 resources (now 5) Grey draws 2 military cards #
4571,Green,2,3,2020-05-12 10:35:23,I,4,7475368,End turn#Green scores: 2 culture (now 3) 2 science (now 8) 1 food - consumption: 1 (now 3) 4 resources (now 5) Green draws 2 military cards #
4572,Purple,0,2,2020-05-12 10:28:06,I,4,7475368,End turn#Purple scores: 0 culture (now 2) 3 science (now 7) 1 food - consumption: 1 (now 5) 3 resources (now 3) Purple draws 1 military card #
4573,Orange,0,1,2020-05-12 10:23:44,I,4,7475368,End turn#Orange scores: 0 culture (now 1) 2 science (now 7) 2 food - consumption: 1 (now 3) 4 resources (now 5) Orange draws 2 military cards #
4574,Grey,0,1,2020-05-12 10:09:17,I,3,7475368,End turn#Grey scores: 0 culture (now 1) 2 science (now 4) 1 food - consumption: 1 (now 4) 3 resources (now 3) Grey draws 2 military cards #
4575,Green,0,1,2020-05-12 09:45:19,I,3,7475368,End turn#Green scores: 0 culture (now 1) 1 science (now 6) 1 food - consumption: 1 (now 2) 3 resources (now 3) Green draws 2 military cards #
4576,Purple,0,1,2020-05-12 09:15:02,I,3,7475368,End turn#Purple scores: 0 culture (now 1) 2 science (now 6) 1 food - consumption: 1 (now 3) 3 resources (now 4) Purple draws 1 military card #
4577,Orange,0,1,2020-05-12 02:23:26,I,3,7475368,End turn#Orange scores: 0 culture (now 1) 2 science (now 5) 1 food - consumption: 1 (now 3) 3 resources (now 3) Orange draws 2 military cards #
4578,Grey,0,0,2020-05-12 01:34:47,I,2,7475368,End turn#Grey scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 3) Grey draws 2 military cards #
4579,Green,0,0,2020-05-11 21:55:31,I,2,7475368,End turn#Green scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 3) Green draws 2 military cards #
4580,Purple,0,0,2020-05-11 21:50:32,I,2,7475368,End turn#Purple scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 3) Purple draws 2 military cards #
4581,Orange,0,0,2020-05-11 21:43:15,I,2,7475368,End turn#Orange scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 3) Orange draws 2 military cards #
4582,Grey,0,0,2020-05-11 21:39:35,A,1,7475368,End turn#Grey scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
4583,Green,0,0,2020-05-11 21:32:10,A,1,7475368,End turn#Green scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
4584,Purple,0,0,2020-05-11 21:27:34,A,1,7475368,End turn#Purple scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
4585,Orange,0,0,2020-05-11 20:33:45,A,1,7475368,End turn#Orange scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
4586,Grey,15,111,2020-05-11 18:34:52,IV,19,7475369,End turn#Grey scores: 15 culture (now 111) 4 science (now 8) 2 food - consumption: 4 (now 7) 10 resources (now 11) #
4587,Grey,15,111,2020-05-11 18:34:52,IV,18,7475369,End turn#Grey scores: 15 culture (now 111) 4 science (now 8) 2 food - consumption: 4 (now 7) 10 resources (now 11) #
4588,Green,10,156,2020-05-11 18:30:35,IV,18,7475369,End turn#Green scores: 10 culture (now 156) 16 science (now 23) 2 food - consumption: 4 (now 5) 6 resources (now 6) #
4589,Purple,13,69,2020-05-11 18:07:38,IV,18,7475369,End turn#Purple scores: 13 culture (now 69) 4 science (now 10) 0 food - consumption: 4 (now 0) 9 resources (now 9) #
4590,Orange,14,123,2020-05-11 17:18:45,IV,18,7475369,End turn#Orange scores: 14 culture (now 123) 6 science (now 6) 2 food - consumption: 4 (now 7) 10 resources (now 11) #
4591,Grey,14,70,2020-05-11 16:58:09,III,17,7475369,End turn#Grey scores: 14 culture (now 70) 4 science (now 4) 3 food - consumption: 3 (now 5) 10 resources (now 10) #
4592,Green,9,85,2020-05-11 16:49:01,III,17,7475369,End turn#Green scores: 9 culture (now 85) 16 science (now 16) 2 food - consumption: 4 (now 3) 6 resources (now 8) #
4593,Purple,11,63,2020-05-11 16:37:47,III,17,7475369,End turn#Purple scores: 11 culture (now 63) 4 science (now 6) 1 food - consumption: 3 (now 5) 9 resources (now 11) Purple draws 3 military cards #
4594,Orange,11,86,2020-05-11 16:35:28,III,17,7475369,End turn#Orange scores: 11 culture (now 86) 6 science (now 12) 3 food - consumption: 3 (now 5) 10 resources (now 12) Orange draws 3 military cards #
4595,Grey,11,56,2020-05-11 16:26:51,III,16,7475369,End turn#Grey scores: 11 culture (now 56) 4 science (now 9) 3 food - consumption: 3 (now 7) 10 resources (now 10) Grey draws 1 military card #
4596,Green,9,70,2020-05-11 15:40:10,III,16,7475369,End turn#Green scores: 9 culture (now 70) 16 science (now 18) 3 food - consumption: 3 (now 6) 6 resources (now 9) NO MILITARY CARDS LEFT. DISCARD PILE HAS BEEN RESHUFFLED. Green draws 3 military cards #
4597,Purple,5,52,2020-05-11 15:15:10,III,16,7475369,End turn#Purple scores: 5 culture (now 52) 2 science (now 6) 1 food - consumption: 3 (now 4) 9 resources (now 10) Purple draws 3 military cards #
4598,Orange,8,72,2020-05-11 13:58:05,III,16,7475369,End turn#Orange scores: 8 culture (now 72) 6 science (now 6) 3 food - consumption: 3 (now 7) 10 resources (now 12) Orange draws 2 military cards #
4599,Grey,5,42,2020-05-11 13:51:05,III,15,7475369,End turn#Grey scores: 5 culture (now 42) 4 science (now 5) 3 food - consumption: 3 (now 4) 10 resources (now 14) Grey draws 3 military cards #
4600,Green,9,55,2020-05-11 13:43:19,III,15,7475369,End turn#Green scores: 9 culture (now 55) 16 science (now 19) 3 food - consumption: 3 (now 13) 6 resources (now 10) Green draws 3 military cards #
4601,Purple,7,55,2020-05-11 13:35:58,III,15,7475369,End turn#Purple scores: 7 culture (now 55) 2 science (now 4) 1 food - consumption: 3 (now 3) 7 resources (now 7) Purple draws 2 military cards #
4602,Orange,4,56,2020-05-11 13:30:07,III,15,7475369,End turn#Orange scores: 4 culture (now 56) 6 science (now 13) 3 food - consumption: 3 (now 4) 10 resources (now 11) #
4603,Grey,5,34,2020-05-11 13:15:59,III,14,7475369,End turn#Grey scores: 5 culture (now 34) 4 science (now 7) 1 food - consumption: 3 (now 1) 7 resources (now 7) Grey draws 3 military cards #
4604,Green,6,43,2020-05-11 13:07:49,III,14,7475369,End turn#Green scores: 6 culture (now 43) 12 science (now 20) 3 food - consumption: 3 (now 10) 6 resources (now 12) Green draws 3 military cards #
4605,Purple,10,48,2020-05-11 12:54:21,III,14,7475369,End turn#Purple scores: 10 culture (now 48) 4 science (now 8) 1 food - consumption: 3 (now 2) 5 resources (now 6) Purple draws 3 military cards #
4606,Orange,4,52,2020-05-11 12:50:57,III,14,7475369,End turn#Orange scores: 4 culture (now 52) 6 science (now 13) 3 food - consumption: 3 (now 6) 11 resources (now 11) Orange draws 3 military cards #
4607,Grey,4,26,2020-05-11 12:30:23,III,13,7475369,End turn#Grey scores: 4 culture (now 26) 4 science (now 10) 1 food - consumption: 3 (now 5) 5 resources (now 8) Grey draws 3 military cards #
4608,Green,6,34,2020-05-11 12:23:16,III,13,7475369,End turn#Green scores: 6 culture (now 34) 5 science (now 10) 3 food - consumption: 3 (now 7) 6 resources (now 9) Green draws 2 military cards #
4609,Purple,7,38,2020-05-11 12:00:22,III,13,7475369,End turn#Purple scores: CORRUPTION! Purple loses 2 resources 7 culture (now 38) 4 science (now 4) 2 food - consumption: 2 (now 10) 5 resources (now 5) Purple draws 2 military cards #
4610,Orange,6,48,2020-05-11 11:17:57,III,13,7475369,End turn#Orange scores: 6 culture (now 48) 6 science (now 10) 3 food - consumption: 3 (now 3) 5 resources (now 5) Orange draws 3 military cards #
4611,Grey,3,22,2020-05-11 10:55:09,II,12,7475369,End turn#Grey scores: 3 culture (now 22) 5 science (now 11) 1 food - consumption: 3 (now 4) 5 resources (now 5) Grey draws 1 military card #
4612,Green,4,28,2020-05-11 10:51:10,II,12,7475369,End turn#Green scores: 4 culture (now 28) 5 science (now 5) 4 food - consumption: 2 (now 4) 6 resources (now 18) Green draws 2 military cards #
4613,Purple,4,31,2020-05-11 10:40:23,II,12,7475369,End turn#Purple scores: CORRUPTION! Purple loses 2 resources 4 culture (now 31) 4 science (now 7) 2 food - consumption: 2 (now 8) 3 resources (now 6) Purple draws 3 military cards #
4614,Orange,3,40,2020-05-11 10:00:39,II,12,7475369,End turn#Orange scores: 3 culture (now 40) 5 science (now 10) 4 food - consumption: 2 (now 4) 5 resources (now 6) Orange draws 3 military cards #
4615,Grey,2,19,2020-05-11 09:03:38,II,11,7475369,End turn#Grey scores: 2 culture (now 19) 5 science (now 10) 2 food - consumption: 2 (now 7) 5 resources (now 5) #
4616,Green,4,24,2020-05-11 08:53:47,II,11,7475369,End turn#Green scores: 4 culture (now 24) 5 science (now 6) 4 food - consumption: 2 (now 4) 6 resources (now 17) Green draws 3 military cards #
4617,Purple,4,27,2020-05-11 08:45:20,II,11,7475369,End turn#Purple scores: 4 culture (now 27) 4 science (now 5) 2 food - consumption: 2 (now 6) 3 resources (now 5) #
4618,Orange,3,35,2020-05-11 08:34:38,II,11,7475369,End turn#Orange scores: 3 culture (now 35) 5 science (now 5) 4 food - consumption: 2 (now 4) 3 resources (now 6) Orange draws 3 military cards #
4619,Grey,2,14,2020-05-10 17:16:32,II,10,7475369,End turn#Grey scores: 2 culture (now 14) 5 science (now 8) 2 food - consumption: 2 (now 5) 3 resources (now 3) Grey draws 1 military card #
4620,Green,2,20,2020-05-10 17:06:10,II,10,7475369,End turn#Green scores: 2 culture (now 20) 3 science (now 4) 4 food - consumption: 2 (now 8) 6 resources (now 18) Green draws 1 military card #
4621,Purple,2,23,2020-05-10 16:31:24,II,10,7475369,End turn#Purple scores: 2 culture (now 23) 4 science (now 4) 2 food - consumption: 2 (now 4) 3 resources (now 6) Purple draws 1 military card #
4622,Orange,3,24,2020-05-10 14:31:17,II,10,7475369,End turn#Orange scores: 3 culture (now 24) 5 science (now 5) 4 food - consumption: 2 (now 4) 2 resources (now 2) Orange draws 3 military cards #
4623,Grey,2,12,2020-05-10 11:03:13,II,9,7475369,End turn#Grey scores: 2 culture (now 12) 5 science (now 10) 3 food - consumption: 2 (now 3) 3 resources (now 3) Grey draws 2 military cards #
4624,Green,2,16,2020-05-10 10:44:48,II,9,7475369,End turn#Green scores: 2 culture (now 16) 3 science (now 8) 4 food - consumption: 2 (now 4) 6 resources (now 10) Green draws 3 military cards #
4625,Purple,2,21,2020-05-10 10:28:43,II,9,7475369,End turn#Purple scores: 2 culture (now 21) 4 science (now 5) 2 food - consumption: 2 (now 2) 3 resources (now 3) Purple draws 2 military cards #
4626,Orange,3,19,2020-05-09 18:16:27,II,9,7475369,End turn#Orange scores: 3 culture (now 19) 5 science (now 5) 0 food - consumption: 2 (now 0) 2 resources (now 7) Orange draws 3 military cards #
4627,Grey,2,8,2020-05-09 17:11:10,II,8,7475369,End turn#Grey scores: 2 culture (now 8) 5 science (now 10) 1 food - consumption: 2 (now 1) 3 resources (now 3) Grey draws 2 military cards #
4628,Green,2,14,2020-05-09 16:57:01,II,8,7475369,End turn#Green scores: 2 culture (now 14) 3 science (now 5) 4 food - consumption: 2 (now 4) 5 resources (now 7) Green draws 1 military card #
4629,Purple,2,17,2020-05-09 15:46:31,II,8,7475369,End turn#Purple scores: 2 culture (now 17) 3 science (now 7) 2 food - consumption: 2 (now 6) 3 resources (now 3) Purple draws 1 military card #
4630,Orange,4,15,2020-05-09 15:34:22,II,8,7475369,End turn#Orange scores: 4 culture (now 15) 5 science (now 12) 0 food - consumption: 2 (now 2) 2 resources (now 4) Orange draws 1 military card #
4631,Grey,2,6,2020-05-09 15:20:58,II,7,7475369,End turn#Grey scores: 2 culture (now 6) 5 science (now 7) 0 food - consumption: 2 (now 0) 3 resources (now 4) #
4632,Green,2,12,2020-05-08 22:54:54,II,7,7475369,End turn#Green scores: 2 culture (now 12) 3 science (now 7) 0 food - consumption: 2 (now 0) 4 resources (now 13) Green draws 2 military cards #
4633,Purple,1,4,2020-05-08 22:35:14,II,7,7475369,End turn#Purple scores: 1 culture (now 4) 3 science (now 4) 3 food - consumption: 1 (now 10) 3 resources (now 3) Purple draws 2 military cards #
4634,Orange,4,11,2020-05-08 22:27:46,I,7,7475369,End turn#Orange scores: 4 culture (now 11) 5 science (now 7) 1 food - consumption: 1 (now 4) 2 resources (now 2) Orange draws 2 military cards #
4635,Grey,1,4,2020-05-07 13:03:53,I,6,7475369,End turn#Grey scores: 1 culture (now 4) 5 science (now 5) 1 food - consumption: 1 (now 2) 4 resources (now 4) Grey draws 2 military cards #
4636,Green,1,10,2020-05-07 12:39:16,I,6,7475369,End turn#Green scores: 1 culture (now 10) 3 science (now 4) 1 food - consumption: 1 (now 1) 4 resources (now 7) #
4637,Purple,1,3,2020-05-07 11:44:11,I,6,7475369,End turn#Purple scores: 1 culture (now 3) 2 science (now 5) 3 food - consumption: 1 (now 5) 3 resources (now 3) Purple draws 1 military card #
