,player,resource_gen,resource,time,age,round,game_id,text
1916,Grey,4,5,2020-08-22 17:21:50,II,10,7480887,End turn#Grey scores: 3 culture (now 23) 3 science (now 8) 0 food - consumption: 2 (now 1) 4 resources (now 5) Grey draws 3 military cards #
1917,Green,6,6,2020-08-22 16:03:34,II,10,7480887,End turn#Green scores: 1 culture (now 17) 5 science (now 9) 0 food - consumption: 2 (now 1) 6 resources (now 6) Green draws 1 military card #
1918,Purple,4,4,2020-08-22 10:22:54,II,10,7480887,End turn#Purple scores: 4 culture (now 29) 4 science (now 6) 2 food - consumption: 1 (now 5) 4 resources (now 4) Purple draws 1 military card #
1919,Orange,6,15,2020-08-21 11:13:29,II,10,7480887,End turn#Genghis Khan scores 3 culture. Orange scores: 6 culture (now 27) 6 science (now 7) 1 food - consumption: 2 (now 1) 6 resources (now 15) Orange draws 1 military card #
1920,Grey,3,3,2020-08-21 10:57:20,II,9,7480887,End turn#Grey scores: 3 culture (now 16) 3 science (now 3) 1 food - consumption: 1 (now 3) 3 resources (now 3) Grey draws 3 military cards #
1921,Green,6,9,2020-08-21 10:04:22,II,9,7480887,End turn#Green scores: 1 culture (now 14) 4 science (now 6) 0 food - consumption: 2 (now 1) 6 resources (now 9) #
1922,Purple,4,4,2020-08-20 22:40:30,II,9,7480887,End turn#Purple scores: 4 culture (now 23) 3 science (now 11) 1 food - consumption: 2 (now 1) 4 resources (now 4) Purple draws 2 military cards #
1923,Orange,6,12,2020-08-20 22:25:56,II,9,7480887,End turn#Genghis Khan scores 3 culture. Orange scores: 6 culture (now 21) 6 science (now 8) 0 food - consumption: 2 (now 2) 6 resources (now 12) Orange draws 2 military cards #
1924,Grey,3,3,2020-08-20 22:05:47,II,8,7480887,End turn#Grey scores: 3 culture (now 7) 2 science (now 8) 0 food - consumption: 2 (now 0) 3 resources (now 3) Grey draws 2 military cards #
1925,Green,5,9,2020-08-20 22:00:20,II,8,7480887,End turn#Green scores: 2 culture (now 8) 3 science (now 5) 1 food - consumption: 1 (now 2) 5 resources (now 9) Green draws 3 military cards #
1926,Purple,3,3,2020-08-20 16:07:24,II,8,7480887,End turn#Purple scores: 4 culture (now 17) 3 science (now 8) 1 food - consumption: 2 (now 1) 3 resources (now 3) Purple draws 2 military cards #
1927,Orange,6,12,2020-08-20 15:58:04,II,8,7480887,End turn#Genghis Khan scores 3 culture. Orange scores: 4 culture (now 15) 4 science (now 5) 0 food - consumption: 2 (now 2) 6 resources (now 12) Orange draws 1 military card #
1928,Grey,3,5,2020-08-20 15:50:42,I,7,7480887,End turn#Grey scores: 1 culture (now 3) 2 science (now 6) 1 food - consumption: 1 (now 2) 3 resources (now 5) Grey draws 2 military cards #
1929,Green,5,6,2020-08-20 15:46:52,I,7,7480887,End turn#Green scores: 1 culture (now 6) 3 science (now 4) 1 food - consumption: 1 (now 1) 5 resources (now 6) #
1930,Purple,3,6,2020-08-20 15:44:15,I,7,7480887,End turn#Purple scores: 3 culture (now 13) 3 science (now 5) 2 food - consumption: 1 (now 4) 3 resources (now 6) Purple draws 2 military cards #
1931,Orange,6,12,2020-08-20 15:26:32,I,7,7480887,End turn#Genghis Khan scores 3 culture. Orange scores: 4 culture (now 11) 2 science (now 5) 1 food - consumption: 1 (now 3) 6 resources (now 12) #
1932,Grey,3,3,2020-08-20 15:14:03,I,6,7480887,End turn#Grey scores: 1 culture (now 2) 2 science (now 4) 1 food - consumption: 1 (now 3) 3 resources (now 3) #
1933,Green,5,7,2020-08-20 14:55:48,I,6,7480887,End turn#Green scores: 1 culture (now 5) 2 science (now 6) 1 food - consumption: 1 (now 3) 5 resources (now 7) #
1934,Purple,2,6,2020-08-20 14:34:50,I,6,7480887,End turn#Purple scores: 3 culture (now 9) 3 science (now 6) 2 food - consumption: 1 (now 2) 2 resources (now 6) Purple draws 1 military card #
1935,Orange,5,6,2020-08-20 14:25:18,I,6,7480887,End turn#Genghis Khan scores 3 culture. Orange scores: 4 culture (now 7) 2 science (now 3) 1 food - consumption: 1 (now 5) 5 resources (now 6) #
1936,Grey,3,4,2020-08-20 12:53:03,I,5,7480887,End turn#Grey scores: 0 culture (now 1) 2 science (now 5) 1 food - consumption: 1 (now 3) 3 resources (now 4) Grey draws 1 military card #
1937,Green,3,5,2020-08-20 12:06:18,I,5,7480887,End turn#Green scores: 1 culture (now 3) 2 science (now 7) 1 food - consumption: 1 (now 3) 3 resources (now 5) Green draws 2 military cards #
1938,Purple,2,7,2020-08-20 11:55:49,I,5,7480887,End turn#Purple scores: 2 culture (now 5) 3 science (now 6) 1 food - consumption: 1 (now 1) 2 resources (now 7) Purple draws 1 military card #
1939,Orange,4,6,2020-08-20 11:22:33,I,5,7480887,End turn#Orange scores: 1 culture (now 2) 2 science (now 5) 1 food - consumption: 1 (now 4) 4 resources (now 6) Orange draws 1 military card #
1940,Grey,3,8,2020-08-20 07:48:39,I,4,7480887,End turn#Grey scores: 0 culture (now 0) 2 science (now 8) 1 food - consumption: 1 (now 1) 3 resources (now 8) Grey draws 2 military cards #
1941,Green,3,6,2020-08-19 18:49:30,I,4,7480887,End turn#Green scores: 0 culture (now 1) 2 science (now 8) 1 food - consumption: 1 (now 2) 3 resources (now 6) Green draws 2 military cards #
1942,Purple,2,2,2020-08-19 18:42:18,I,4,7480887,End turn#Purple scores: 1 culture (now 3) 2 science (now 4) 1 food - consumption: 1 (now 3) 2 resources (now 2) #
1943,Orange,4,6,2020-08-19 17:14:21,I,4,7480887,End turn#Orange scores: 0 culture (now 1) 2 science (now 3) 1 food - consumption: 1 (now 3) 4 resources (now 6) Orange draws 2 military cards #
1944,Grey,3,3,2020-08-19 16:34:31,I,3,7480887,End turn#Grey scores: 0 culture (now 0) 2 science (now 6) 1 food - consumption: 1 (now 3) 3 resources (now 3) Grey draws 2 military cards #
1945,Green,3,4,2020-08-19 16:17:20,I,3,7480887,End turn#Green scores: 0 culture (now 0) 2 science (now 6) 1 food - consumption: 1 (now 1) 3 resources (now 4) Green draws 2 military cards #
1946,Purple,2,2,2020-08-19 16:11:17,I,3,7480887,End turn#Purple scores: 1 culture (now 2) 2 science (now 6) 2 food - consumption: 0 (now 4) 2 resources (now 2) Purple draws 2 military cards #
1947,Orange,3,3,2020-08-19 16:05:36,I,3,7480887,End turn#Orange scores: 0 culture (now 0) 2 science (now 4) 1 food - consumption: 1 (now 2) 3 resources (now 3) Orange draws 2 military cards #
1948,Grey,3,3,2020-08-19 16:00:26,I,2,7480887,End turn#Grey scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 3) 3 resources (now 3) Grey draws 2 military cards #
1949,Green,3,3,2020-08-19 13:54:32,I,2,7480887,End turn#Green scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 3) Green draws 2 military cards #
1950,Purple,2,4,2020-08-19 13:50:52,I,2,7480887,End turn#Purple scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 4) 2 resources (now 4) Purple draws 2 military cards #
1951,Orange,3,3,2020-08-19 13:29:31,I,2,7480887,End turn#Orange scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 4) 3 resources (now 3) Orange draws 2 military cards #
1952,Grey,2,2,2020-08-19 13:21:23,A,1,7480887,End turn#Grey scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
1953,Green,2,2,2020-08-19 13:07:50,A,1,7480887,End turn#Green scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
1954,Purple,2,2,2020-08-19 12:49:22,A,1,7480887,End turn#Purple scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
1955,Orange,2,2,2020-08-19 12:48:24,A,1,7480887,End turn#Orange scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
1956,Green,0,2,2020-09-01 11:13:33,IV,18,7481117,End turn#Green scores: 13 culture (now 102) 4 science (now 8) -1 food - consumption: 4 (now 2) 0 resources (now 2) #
1957,Green,0,2,2020-09-01 11:13:33,IV,17,7481117,End turn#Green scores: 13 culture (now 102) 4 science (now 8) -1 food - consumption: 4 (now 2) 0 resources (now 2) #
1958,Purple,0,5,2020-09-01 11:08:45,IV,17,7481117,End turn#Purple scores: 15 culture (now 128) 9 science (now 15) 0 food - consumption: 3 (now 1) 0 resources (now 5) #
1959,Orange,6,7,2020-09-01 09:40:31,IV,17,7481117,End turn#Orange scores: 12 culture (now 74) 10 science (now 10) -1 food - consumption: 2 (now 1) 6 resources (now 7) #
1960,Green,2,3,2020-09-01 09:33:40,III,16,7481117,End turn#Green scores: 12 culture (now 98) 4 science (now 6) 1 food - consumption: 3 (now 4) 2 resources (now 3) Green draws 1 military card #
1961,Purple,5,8,2020-09-01 09:27:25,III,16,7481117,End turn#Purple scores: 18 culture (now 113) 8 science (now 15) 0 food - consumption: 3 (now 1) 5 resources (now 8) NO MILITARY CARDS LEFT. DISCARD PILE HAS BEEN RESHUFFLED. Purple draws 3 military cards #
1962,Orange,6,6,2020-09-01 09:02:50,III,16,7481117,End turn#Orange scores: 9 culture (now 50) 8 science (now 8) 1 food - consumption: 1 (now 2) 6 resources (now 6) #
1963,Green,4,6,2020-09-01 08:51:57,III,15,7481117,End turn#Green scores: 12 culture (now 93) 6 science (now 11) 2 food - consumption: 3 (now 3) 4 resources (now 6) Green draws 3 military cards #
1964,Purple,5,5,2020-09-01 08:49:43,III,15,7481117,End turn#Purple scores: 15 culture (now 88) 7 science (now 18) 1 food - consumption: 3 (now 1) 5 resources (now 5) Purple draws 2 military cards #
1965,Orange,6,7,2020-09-01 07:45:32,III,15,7481117,End turn#Orange scores: 9 culture (now 41) 8 science (now 12) 1 food - consumption: 1 (now 4) 6 resources (now 7) Orange draws 3 military cards #
1966,Green,4,14,2020-08-31 21:37:31,III,14,7481117,End turn#Green scores: 12 culture (now 81) 6 science (now 10) 0 food - consumption: 3 (now 3) 4 resources (now 14) Green draws 2 military cards #
1967,Purple,3,3,2020-08-31 20:29:47,III,14,7481117,End turn#Purple scores: 10 culture (now 73) 8 science (now 11) 1 food - consumption: 3 (now 3) 3 resources (now 3) Purple draws 3 military cards #
1968,Green,4,8,2020-08-31 16:58:29,III,14,7481117,End turn#Green scores: 8 culture (now 66) 4 science (now 4) 0 food - consumption: 3 (now 0) 4 resources (now 8) Green draws 3 military cards #
1969,Purple,3,6,2020-08-31 16:35:38,III,14,7481117,End turn#Purple scores: 4 culture (now 61) 8 science (now 19) 1 food - consumption: 3 (now 2) 3 resources (now 6) Purple draws 3 military cards #
1970,Orange,6,6,2020-08-31 16:03:02,III,14,7481117,End turn#Orange scores: 6 culture (now 30) 6 science (now 13) 1 food - consumption: 1 (now 3) 6 resources (now 6) Orange draws 1 military card #
1971,Grey,5,6,2020-08-31 15:55:16,III,13,7481117,End turn#Grey scores: 2 culture (now 8) 7 science (now 7) 1 food - consumption: 3 (now 2) 5 resources (now 6) Grey draws 3 military cards #
1972,Green,5,7,2020-08-31 14:44:37,III,13,7481117,End turn#Green scores: 6 culture (now 58) 2 science (now 6) 0 food - consumption: 3 (now 0) 5 resources (now 7) Green draws 3 military cards #
1973,Purple,3,3,2020-08-31 13:44:59,III,13,7481117,End turn#Purple scores: 4 culture (now 55) 8 science (now 11) 2 food - consumption: 2 (now 5) 3 resources (now 3) Purple draws 3 military cards #
1974,Orange,4,6,2020-08-31 13:20:03,III,13,7481117,End turn#Orange scores: 3 culture (now 21) 4 science (now 7) 1 food - consumption: 1 (now 5) 4 resources (now 6) Orange draws 3 military cards #
1975,Grey,5,6,2020-08-31 13:16:35,III,12,7481117,End turn#Grey scores: 1 culture (now 5) 7 science (now 14) 0 food - consumption: 3 (now 1) 5 resources (now 6) Grey draws 2 military cards #
1976,Green,5,7,2020-08-31 13:11:19,III,12,7481117,End turn#Green scores: 4 culture (now 48) 2 science (now 4) 0 food - consumption: 3 (now 0) 5 resources (now 7) Green draws 3 military cards #
1977,Purple,2,4,2020-08-31 13:03:46,II,12,7481117,End turn#Purple scores: 7 culture (now 45) 4 science (now 6) 2 food - consumption: 2 (now 3) 2 resources (now 4) Purple draws 2 military cards #
1978,Orange,4,5,2020-08-31 11:29:38,II,12,7481117,End turn#Orange scores: 1 culture (now 18) 2 science (now 5) 2 food - consumption: 0 (now 6) 4 resources (now 5) Orange draws 2 military cards #
1979,Grey,4,6,2020-08-31 10:39:51,II,11,7481117,End turn#Grey scores: 1 culture (now 4) 3 science (now 7) 1 food - consumption: 2 (now 1) 4 resources (now 6) #
1980,Green,5,5,2020-08-31 10:12:08,II,11,7481117,End turn#Green scores: 3 culture (now 44) 2 science (now 2) 1 food - consumption: 1 (now 2) 5 resources (now 5) Green draws 3 military cards #
1981,Purple,2,4,2020-08-31 09:59:51,II,11,7481117,End turn#Purple scores: 7 culture (now 32) 4 science (now 7) 0 food - consumption: 2 (now 1) 2 resources (now 4) Purple draws 2 military cards #
1982,Orange,4,4,2020-08-28 17:07:22,II,11,7481117,End turn#Orange scores: 1 culture (now 15) 2 science (now 3) 1 food - consumption: 1 (now 4) 4 resources (now 4) Orange draws 1 military card #
1983,Grey,4,4,2020-08-28 15:48:51,II,10,7481117,End turn#Grey scores: 1 culture (now 3) 2 science (now 4) 1 food - consumption: 2 (now 1) 4 resources (now 4) Grey draws 1 military card #
1984,Green,3,6,2020-08-28 12:07:26,II,10,7481117,End turn#Green scores: 3 culture (now 41) 2 science (now 5) 0 food - consumption: 2 (now 1) 3 resources (now 6) #
1985,Purple,2,3,2020-08-28 11:41:00,II,10,7481117,End turn#Purple scores: 6 culture (now 25) 3 science (now 3) 0 food - consumption: 2 (now 1) 2 resources (now 3) Purple draws 1 military card #
1986,Orange,3,3,2020-08-27 20:34:51,II,10,7481117,End turn#Orange scores: 1 culture (now 14) 2 science (now 7) 1 food - consumption: 1 (now 6) 3 resources (now 3) Orange draws 3 military cards #
1987,Grey,4,6,2020-08-27 19:03:44,II,9,7481117,End turn#Grey scores: 1 culture (now 2) 6 science (now 7) 1 food - consumption: 2 (now 3) 4 resources (now 6) Grey draws 2 military cards #
1988,Green,3,7,2020-08-27 18:55:37,II,9,7481117,End turn#Genghis Khan scores 3 culture. Green scores: 6 culture (now 35) 2 science (now 6) 0 food - consumption: 2 (now 1) 3 resources (now 7) #
1989,Purple,2,4,2020-08-27 18:32:48,II,9,7481117,End turn#Purple scores: 4 culture (now 19) 3 science (now 6) 0 food - consumption: 2 (now 1) 2 resources (now 4) Purple draws 2 military cards #
1990,Orange,3,3,2020-08-27 09:32:15,II,9,7481117,End turn#Orange scores: CORRUPTION! Orange loses 1 resource and 1 food 1 culture (now 11) 2 science (now 2) 1 food - consumption: 1 (now 4) 3 resources (now 3) Orange draws 3 military cards #
1991,Grey,3,6,2020-08-26 16:25:28,II,8,7481117,End turn#Grey scores: 1 culture (now 1) 4 science (now 7) 1 food - consumption: 2 (now 3) 3 resources (now 6) Grey draws 2 military cards #
1992,Green,3,3,2020-08-26 16:16:20,II,8,7481117,End turn#Genghis Khan scores 3 culture. Green scores: 6 culture (now 29) 2 science (now 4) 0 food - consumption: 2 (now 1) 3 resources (now 3) Green draws 2 military cards #
1993,Purple,3,6,2020-08-26 14:53:38,II,8,7481117,End turn#Purple scores: 4 culture (now 15) 3 science (now 15) 0 food - consumption: 2 (now 1) 3 resources (now 6) Purple draws 2 military cards #
1994,Orange,3,6,2020-08-26 14:51:11,II,8,7481117,End turn#Orange scores: CORRUPTION! Orange loses 2 resources 2 culture (now 8) 2 science (now 4) 0 food - consumption: 2 (now 4) 3 resources (now 6) Orange draws 3 military cards #
1995,Grey,3,6,2020-08-26 14:48:05,II,7,7481117,End turn#Grey scores: CORRUPTION! Grey loses 2 resources 0 culture (now 0) 2 science (now 6) 1 food - consumption: 2 (now 2) 3 resources (now 6) Grey draws 1 military card #
1996,Green,3,7,2020-08-26 14:44:53,II,7,7481117,End turn#Genghis Khan scores 3 culture. Green scores: 4 culture (now 21) 1 science (now 8) 0 food - consumption: 2 (now 1) 3 resources (now 7) Green draws 2 military cards #
1997,Purple,3,5,2020-08-26 14:39:42,II,7,7481117,End turn#Purple scores: 2 culture (now 9) 3 science (now 9) 0 food - consumption: 2 (now 1) 3 resources (now 5) Purple draws 2 military cards #
1998,Orange,4,5,2020-08-26 14:37:31,I,7,7481117,End turn#Orange scores: 2 culture (now 5) 2 science (now 4) 1 food - consumption: 1 (now 1) 4 resources (now 5) Orange draws 2 military cards #
1999,Grey,3,5,2020-08-26 14:31:51,I,6,7481117,End turn#Grey scores: 0 culture (now 0) 2 science (now 4) 1 food - consumption: 2 (now 1) 3 resources (now 5) Grey draws 1 military card #
2000,Green,3,4,2020-08-26 14:27:44,I,6,7481117,End turn#Genghis Khan scores 3 culture. Green scores: 4 culture (now 14) 1 science (now 5) 1 food - consumption: 1 (now 1) 3 resources (now 4) Green draws 1 military card #
2001,Purple,3,7,2020-08-26 14:22:40,I,6,7481117,End turn#Purple scores: 1 culture (now 7) 3 science (now 6) 1 food - consumption: 1 (now 1) 3 resources (now 7) #
2002,Orange,4,5,2020-08-26 14:20:11,I,6,7481117,End turn#Orange scores: 0 culture (now 3) 2 science (now 2) 1 food - consumption: 1 (now 3) 4 resources (now 5) Orange draws 2 military cards #
2003,Grey,3,4,2020-08-26 14:15:30,I,5,7481117,End turn#Grey scores: 0 culture (now 0) 2 science (now 2) 1 food - consumption: 2 (now 2) 3 resources (now 4) #
2004,Green,3,3,2020-08-26 14:02:39,I,5,7481117,End turn#Genghis Khan scores 3 culture. Green scores: 3 culture (now 9) 1 science (now 4) 1 food - consumption: 1 (now 1) 3 resources (now 3) #
2005,Purple,3,4,2020-08-26 13:56:09,I,5,7481117,End turn#Purple scores: 1 culture (now 5) 3 science (now 6) 1 food - consumption: 1 (now 3) 3 resources (now 4) #
2006,Orange,3,4,2020-08-25 23:36:47,I,5,7481117,End turn#Orange scores: 0 culture (now 3) 2 science (now 5) 1 food - consumption: 1 (now 2) 3 resources (now 4) Orange draws 1 military card #
2007,Grey,3,8,2020-08-25 21:16:55,I,4,7481117,End turn#Grey scores: 0 culture (now 0) 2 science (now 3) 1 food - consumption: 1 (now 1) 3 resources (now 8) Grey draws 1 military card #
2008,Green,3,6,2020-08-25 18:07:39,I,4,7481117,End turn#Genghis Khan scores 3 culture. Green scores: 3 culture (now 6) 1 science (now 3) 1 food - consumption: 1 (now 3) 3 resources (now 6) Green draws 1 military card #
2009,Purple,3,4,2020-08-25 14:16:51,I,4,7481117,End turn#Purple scores: 1 culture (now 3) 3 science (now 8) 1 food - consumption: 1 (now 2) 3 resources (now 4) Purple draws 1 military card #
2010,Orange,3,5,2020-08-25 14:13:48,I,4,7481117,End turn#Orange scores: 0 culture (now 2) 2 science (now 3) 1 food - consumption: 1 (now 3) 3 resources (now 5) #
2011,Grey,3,4,2020-08-25 14:00:20,I,3,7481117,End turn#Grey scores: 0 culture (now 0) 2 science (now 5) 1 food - consumption: 1 (now 1) 3 resources (now 4) Grey draws 2 military cards #
2012,Green,2,2,2020-08-25 13:39:17,I,3,7481117,End turn#Genghis Khan scores 3 culture. Green scores: 3 culture (now 3) 1 science (now 2) 2 food - consumption: 0 (now 7) 2 resources (now 2) #
2013,Purple,3,4,2020-08-25 11:07:02,I,3,7481117,End turn#Purple scores: 0 culture (now 1) 2 science (now 5) 1 food - consumption: 1 (now 1) 3 resources (now 4) Purple draws 2 military cards #
